time,latitude,longitude,pmsl,u_mean,v_mean,uv_mag_mean,taux_mean,tauy_mean,curl,ektrx,ektry
UTC,degrees_north,degrees_east,Mb,m s-1,m s-1,m s-1,N m-2,N m-2,MPa m-1,kg m-1 s-1,kg m-1 s-1
1981-01-16T12:00:00Z,-44.5,282.5,1013.4084,4.2828226,0.94707084,6.569645,0.056960583,0.010567261,-0.0012141151,-103.6584,558.74866
1981-02-15T00:00:00Z,-44.5,282.5,1012.85944,6.829753,0.24771672,7.890772,0.09398174,-0.0012969392,0.15860997,12.722184,921.9037
1981-03-16T12:00:00Z,-44.5,282.5,1014.3307,3.954032,-0.14310747,6.842086,0.045289,-0.015195368,0.15684867,149.05731,444.2575
1981-04-16T00:00:00Z,-44.5,282.5,1013.2918,1.6070151,-2.5730958,6.8418493,0.022319129,-0.048602577,0.126571,476.76172,218.93707
1981-05-16T12:00:00Z,-44.5,282.5,1003.57025,5.3006735,-3.5739186,9.923404,0.1081335,-0.096713126,-0.003567969,948.6969,1060.7239
1981-06-16T00:00:00Z,-44.5,282.5,1015.4727,5.074507,0.2574626,7.919332,0.10724658,0.0073106303,-0.157643,-71.71284,1052.0237
1981-07-16T12:00:00Z,-44.5,282.5,1013.01794,5.1045904,-2.9568727,8.541313,0.07747553,-0.067582496,0.07033813,662.9432,759.98785
1981-08-16T12:00:00Z,-44.5,282.5,1013.40656,5.91105,-1.8617963,8.617786,0.11519997,-0.04997371,0.09714267,490.2117,1130.0416
1981-09-16T00:00:00Z,-44.5,282.5,1016.8459,5.402743,0.071870044,7.539547,0.10913925,0.00504086,-0.022715975,-49.44777,1070.5896
1981-10-16T12:00:00Z,-44.5,282.5,1016.0668,4.693565,0.33907205,7.4857545,0.07441828,-0.012719674,0.011972332,124.77226,729.998
1981-11-16T00:00:00Z,-44.5,282.5,1013.335,7.7454925,-1.2522272,8.862963,0.15082546,-0.033196617,0.012437432,325.6386,1479.506
1981-12-16T12:00:00Z,-44.5,282.5,1014.2567,6.026011,2.2913082,7.1901355,0.084535114,0.02669626,-0.10609662,-261.87405,829.23804
1982-01-16T12:00:00Z,-44.5,282.5,1011.49493,7.358044,-0.66862947,8.341841,0.12078996,-0.026711676,0.18443345,262.0253,1184.876
1982-02-15T00:00:00Z,-44.5,282.5,1014.3204,7.017733,2.6874657,8.529412,0.10350457,0.03369976,0.042883046,-330.57413,1015.31683
1982-03-16T12:00:00Z,-44.5,282.5,1013.94275,6.4053154,0.9494478,7.965277,0.09217843,0.006026299,0.18040498,-59.11433,904.2143
1982-04-16T00:00:00Z,-44.5,282.5,1016.8159,2.9213226,1.2380106,6.086069,0.034058142,0.0077499715,0.021529175,-76.02251,334.08966
1982-05-16T12:00:00Z,-44.5,282.5,1006.6451,3.8495176,-4.564398,8.217178,0.07542928,-0.08363466,-0.032461777,820.40515,739.91534
1982-06-16T00:00:00Z,-44.5,282.5,1011.94666,3.1667838,-0.018625896,6.993777,0.07171309,-3.028705E-4,-0.0058956253,2.9709754,703.4618
1982-07-16T12:00:00Z,-44.5,282.5,1012.1783,0.9564076,-1.7583792,5.6046553,0.009310461,-0.02307344,0.02472704,226.33641,91.329956
1982-08-16T12:00:00Z,-44.5,282.5,1011.0293,3.4584508,-1.6165296,6.7679114,0.060150247,-0.024782056,-0.020049954,243.0969,590.03735
1982-09-16T00:00:00Z,-44.5,282.5,1012.0878,0.72078466,-3.1062777,6.292042,0.008078226,-0.039002582,0.04808941,382.5916,79.24248
1982-10-16T12:00:00Z,-44.5,282.5,1011.5005,5.991217,-0.99396616,7.329395,0.07960996,-0.013739678,0.029540451,134.77788,780.9253
1982-11-16T00:00:00Z,-44.5,282.5,1013.00745,6.1325207,1.22003,7.8207107,0.08885757,0.011542701,-0.06629662,-113.226875,871.6387
1982-12-16T12:00:00Z,-44.5,282.5,1013.0644,6.739747,-0.7908824,7.769876,0.09316943,-0.014274579,0.16665123,140.02493,913.9354
1983-01-16T12:00:00Z,-44.5,282.5,1010.1482,4.7362533,-0.91880727,6.082417,0.05752123,-0.014215919,0.04666937,139.44952,564.2483
1983-02-15T00:00:00Z,-44.5,282.5,1013.19745,6.090564,-0.65942633,7.3202877,0.07766182,-0.01179609,0.03384858,115.71246,761.8152
1983-03-16T12:00:00Z,-44.5,282.5,1013.27057,3.9791708,0.6550214,6.523327,0.062688425,0.0056266296,0.06935619,-55.193813,614.9353
1983-04-16T00:00:00Z,-44.5,282.5,1011.2696,4.9434247,-1.937036,7.343364,0.07057711,-0.03329549,0.10188021,326.6085,692.3185
1983-05-16T12:00:00Z,-44.5,282.5,1010.6432,4.140856,-2.5175123,7.0252237,0.056871433,-0.040586893,0.011129132,398.13272,557.87415
1983-06-16T00:00:00Z,-44.5,282.5,1014.70874,3.8559382,-0.49148983,7.8151684,0.06443241,-0.016299268,0.022447174,159.88591,632.0428
1983-07-16T12:00:00Z,-44.5,282.5,1010.5393,8.000142,-0.022527326,9.0766535,0.14515603,-0.004955187,0.018288394,48.60737,1423.8923
1983-08-16T12:00:00Z,-44.5,282.5,1014.2578,3.7952144,-3.1263545,7.3037024,0.061848573,-0.057031862,0.15531959,559.4479,606.6969
1983-09-16T00:00:00Z,-44.5,282.5,1015.9425,5.5328784,-1.788548,7.309076,0.087482266,-0.034711752,0.06545478,340.50116,858.1478
1983-10-16T12:00:00Z,-44.5,282.5,1015.2764,5.7690616,-0.6328782,6.620785,0.081847064,-0.010770684,0.034330048,105.653854,802.8699
1983-11-16T00:00:00Z,-44.5,282.5,1014.77795,7.292524,-2.708465,8.598165,0.11109441,-0.04123167,0.28244507,404.45758,1089.7686
1983-12-16T12:00:00Z,-44.5,282.5,1013.5694,4.9059014,-1.4867682,6.6874356,0.058328666,-0.028663976,0.17725202,281.17618,572.1687
1984-01-16T12:00:00Z,-44.5,282.5,1010.07007,7.2412477,-2.2603838,8.223674,0.115995884,-0.033477362,0.023224821,328.39255,1137.849
1984-02-15T12:00:00Z,-44.5,282.5,1010.0692,7.2694645,-0.2612932,8.585105,0.1078846,-0.009826874,0.05621336,96.39566,1058.2823
1984-03-16T12:00:00Z,-44.5,282.5,1015.1756,2.7495399,-0.4962562,5.907101,0.03791211,-0.009837945,0.077449955,96.50426,371.89474
1984-04-16T00:00:00Z,-44.5,282.5,1016.56494,5.7660193,-0.6395491,8.106513,0.082324736,-0.025238436,0.28376123,247.5737,807.55554
1984-05-16T12:00:00Z,-44.5,282.5,1010.2486,5.445435,1.1815416,8.576079,0.106451236,0.00778801,0.011017498,-76.39564,1044.2218
1984-06-16T00:00:00Z,-44.5,282.5,1016.90906,1.3853327,-0.053674653,6.097257,0.015793923,-0.012853565,-0.06369379,126.08565,154.92877
1984-07-16T12:00:00Z,-44.5,282.5,1010.7478,0.3592202,-3.2466676,6.4053535,0.007980984,-0.047384866,0.020698216,464.8167,78.2886
1984-08-16T12:00:00Z,-44.5,282.5,1017.46295,3.7369103,-0.0019570682,7.6415596,0.057285413,-0.0010241675,-0.03814345,10.04646,561.93506
1984-09-16T00:00:00Z,-44.5,282.5,1013.5538,1.5519912,-3.7649634,5.8957067,0.016589526,-0.04522887,0.10895856,443.6677,162.73315
1984-10-16T12:00:00Z,-44.5,282.5,1007.68396,6.816797,-5.0073776,9.464924,0.12412574,-0.096664086,0.09253208,948.2159,1217.598
1984-11-16T00:00:00Z,-44.5,282.5,1015.3047,4.3393984,-1.0149927,6.054004,0.05333082,-0.019862248,0.12521634,194.83656,523.1429
1984-12-16T12:00:00Z,-44.5,282.5,1013.59564,4.7089453,0.92891157,6.7015615,0.066569544,-0.002406778,0.035783753,23.609028,653.0067
1985-01-16T12:00:00Z,-44.5,282.5,1012.30634,5.519838,-2.0960734,6.958865,0.07306442,-0.038424835,0.21056286,376.92426,716.71747
1985-02-15T00:00:00Z,-44.5,282.5,1013.09,6.0655866,-0.2817748,7.7318363,0.085098885,-0.012624227,0.21109307,123.83599,834.7683
1985-03-16T12:00:00Z,-44.5,282.5,1012.9888,5.8127666,1.2374711,7.579332,0.07923244,0.016320365,0.118403025,-160.09285,777.22205
1985-04-16T00:00:00Z,-44.5,282.5,1011.0543,7.357278,-1.3389422,9.21261,0.13030674,-0.024844721,0.07567829,243.7116,1278.2297
1985-05-16T12:00:00Z,-44.5,282.5,1008.4021,6.5600395,-2.7255127,8.636797,0.10381729,-0.05791627,0.094335824,568.12335,1018.38446
1985-06-16T00:00:00Z,-44.5,282.5,1012.5642,-0.19730775,-4.1345396,6.311747,0.0059350957,-0.053150516,0.10700262,521.3742,58.219677
1985-07-16T12:00:00Z,-44.5,282.5,1014.51263,1.5636374,-3.869581,7.3263693,0.023247715,-0.06261203,0.2102503,614.1859,228.04594
1985-08-16T12:00:00Z,-44.5,282.5,1015.6189,6.9009547,-2.2441087,8.533493,0.11514732,-0.04430067,0.14490251,434.56262,1129.5251
1985-09-16T00:00:00Z,-44.5,282.5,1012.7191,6.2854953,-4.0551596,8.562682,0.11163232,-0.06962247,0.27088556,682.9541,1095.0452
1985-10-16T12:00:00Z,-44.5,282.5,1014.6941,2.9067256,-1.0669563,4.8299007,0.031658143,-0.014903365,0.04941497,146.19295,310.54712
1985-11-16T00:00:00Z,-44.5,282.5,1014.5655,4.2710586,-1.3363508,6.480315,0.05937283,-0.038584325,0.14542148,378.48877,582.4114
1985-12-16T12:00:00Z,-44.5,282.5,1015.05005,4.511518,-0.38903883,6.4519086,0.051778115,-0.015218616,0.12825486,149.28537,507.9118
1986-01-16T12:00:00Z,-44.5,282.5,1011.9412,6.417535,-2.0962837,7.5498967,0.09346365,-0.039932277,0.20180374,391.71133,916.82153
1986-02-15T00:00:00Z,-44.5,282.5,1012.7622,5.969536,-1.5209819,7.2287064,0.07411991,-0.027199106,0.18788001,266.80667,727.0712
1986-03-16T12:00:00Z,-44.5,282.5,1013.9495,5.830346,-1.473269,7.115312,0.07392961,-0.020664472,0.082351536,202.7059,725.20447
