time,latitude,longitude,pmsl,u_mean,v_mean,uv_mag_mean,taux_mean,tauy_mean,curl,ektrx,ektry
UTC,degrees_north,degrees_east,Mb,m s-1,m s-1,m s-1,N m-2,N m-2,MPa m-1,kg m-1 s-1,kg m-1 s-1
1981-01-16T12:00:00Z,-33.5,285.5,1015.72174,0.42460462,9.172185,9.526102,0.002352214,0.16669743,0.17006254,-2076.5542,29.30159
1981-02-15T00:00:00Z,-33.5,285.5,1014.4799,-0.20624475,9.804922,10.00845,-0.008087646,0.16330525,0.12424921,-2034.2977,-100.74802
1981-03-16T12:00:00Z,-33.5,285.5,1015.28235,0.21523242,6.8232274,7.173997,-0.0018353708,0.09301921,0.041316807,-1158.7427,-22.863262
1981-04-16T00:00:00Z,-33.5,285.5,1015.8596,-0.09253422,3.8036685,5.5813847,-0.0026066666,0.039929513,0.058635343,-497.40298,-32.471313
1981-05-16T12:00:00Z,-33.5,285.5,1014.2399,1.9142672,1.7136259,6.1963964,0.016938059,0.029723363,0.04998154,-370.2647,210.99783
1981-06-16T00:00:00Z,-33.5,285.5,1020.1046,0.60124147,4.784417,6.393712,0.009507228,0.06282453,0.013822838,-782.6068,118.431786
1981-07-16T12:00:00Z,-33.5,285.5,1020.0028,1.2953486,2.0277977,5.5145965,0.012394077,0.02968098,0.009295923,-369.73676,154.39334
1981-08-16T12:00:00Z,-33.5,285.5,1019.1803,-0.33178306,5.1850924,6.8844357,-0.00614534,0.068404146,0.06251061,-852.11224,-76.55266
1981-09-16T00:00:00Z,-33.5,285.5,1021.75635,-0.19138525,6.6313086,7.6060567,-0.005484666,0.08790163,0.17318937,-1094.9929,-68.32263
1981-10-16T12:00:00Z,-33.5,285.5,1018.6261,0.025713537,7.2194185,7.8726897,-0.006747061,0.10760954,0.098991945,-1340.4949,-84.04832
1981-11-16T00:00:00Z,-33.5,285.5,1018.0759,-0.3036445,10.916462,11.097864,-0.0077900384,0.19768408,0.2364796,-2462.5557,-97.04071
1981-12-16T12:00:00Z,-33.5,285.5,1016.34607,0.14024688,11.28419,11.480926,-0.0015997129,0.22086713,0.15684578,-2751.3477,-19.927666
1982-01-16T12:00:00Z,-33.5,285.5,1014.71265,-0.46626705,7.0975413,7.84677,-0.011979763,0.10502261,0.027745657,-1308.2694,-149.23222
1982-02-15T00:00:00Z,-33.5,285.5,1014.9124,-1.5358344,7.755943,8.215598,-0.028804462,0.11568476,0.029503817,-1441.0881,-358.81793
1982-03-16T12:00:00Z,-33.5,285.5,1015.1378,-0.8782871,6.215349,6.560085,-0.00942643,0.06985851,0.04492301,-870.22925,-117.425285
1982-04-16T00:00:00Z,-33.5,285.5,1017.0352,-0.6836602,3.7536607,4.6746917,-0.0067263003,0.034693416,0.009110169,-432.1768,-83.789696
