time,latitude,longitude,pmsl,u_mean,v_mean,uv_mag_mean,taux_mean,tauy_mean,curl,ektrx,ektry
UTC,degrees_north,degrees_east,Mb,m s-1,m s-1,m s-1,N m-2,N m-2,MPa m-1,kg m-1 s-1,kg m-1 s-1
1981-01-16T12:00:00Z,-15.5,282.5,1013.40393,-3.4435782,7.2209663,8.162927,-0.042699054,0.085538514,-0.23125559,-2200.7297,-1098.5587
1981-02-15T00:00:00Z,-15.5,282.5,1011.7135,-3.758571,4.2245417,5.9282765,-0.03339154,0.03830901,-0.05825358,-985.61194,-859.0955
1981-03-16T12:00:00Z,-15.5,282.5,1012.40784,-4.223155,4.4201803,6.327284,-0.03974922,0.041810196,-0.052913148,-1075.6902,-1022.6656
1981-04-16T00:00:00Z,-15.5,282.5,1012.3183,-3.9901166,4.8804064,6.432122,-0.039306253,0.04708392,-0.25105953,-1211.3723,-1011.2689
1981-05-16T12:00:00Z,-15.5,282.5,1014.25244,-3.1659598,5.642243,6.93588,-0.036182735,0.062272064,-0.13989715,-1602.132,-930.9072
1981-06-16T00:00:00Z,-15.5,282.5,1015.1841,-4.2352285,5.542199,7.1022916,-0.04585509,0.061137985,-0.17228319,-1572.9545,-1179.7571
1981-07-16T12:00:00Z,-15.5,282.5,1016.0925,-4.5936112,5.5820107,7.5327835,-0.0628188,0.08025121,-0.15356877,-2064.6982,-1616.1984
1981-08-16T12:00:00Z,-15.5,282.5,1016.03955,-2.8504415,8.040173,8.915975,-0.046406195,0.120514825,-0.09583905,-3100.5981,-1193.9358
1981-09-16T00:00:00Z,-15.5,282.5,1015.21326,-5.7320504,6.3424296,8.954143,-0.09542918,0.10608051,-0.5672679,-2729.233,-2455.1963
1981-10-16T12:00:00Z,-15.5,282.5,1014.3547,-4.3541646,4.793884,6.6674023,-0.044931646,0.046279095,-0.3924122,-1190.6658,-1155.9988
1981-11-16T00:00:00Z,-15.5,282.5,1014.1076,-4.1092896,6.6701083,7.904954,-0.048036553,0.07745977,-0.3494331,-1992.8802,-1235.8816
1981-12-16T12:00:00Z,-15.5,282.5,1013.51636,-3.761258,3.9056647,5.643117,-0.035259925,0.03861184,-0.26876968,-993.40314,-907.1652
