time,latitude,longitude,pmsl,u_mean,v_mean,uv_mag_mean,taux_mean,tauy_mean,curl,ektrx,ektry
UTC,degrees_north,degrees_east,Mb,m s-1,m s-1,m s-1,N m-2,N m-2,MPa m-1,kg m-1 s-1,kg m-1 s-1
1981-01-16T12:00:00Z,-39.5,282.5,1016.67303,3.5538514,1.8374887,5.9576974,0.034883685,0.016928751,-0.063635886,-182.98618,377.06458
1981-02-15T00:00:00Z,-39.5,282.5,1017.3279,3.4216053,3.4856827,5.720373,0.03005821,0.03213076,0.048544735,-347.30765,324.9051
1981-03-16T12:00:00Z,-39.5,282.5,1016.7611,2.0914133,2.15269,5.960175,0.018960401,0.021267135,0.04465727,-229.88062,204.94669
1981-04-16T00:00:00Z,-39.5,282.5,1015.33405,2.1618822,-1.2088829,5.6162558,0.028494393,-0.018884478,0.047863662,204.12602,308.00146
1981-05-16T12:00:00Z,-39.5,282.5,1009.27814,5.7508264,-4.153309,9.787962,0.12019102,-0.093160555,-0.031850126,1006.99066,1299.1682
1981-06-16T00:00:00Z,-39.5,282.5,1019.4433,3.8859394,1.2661377,6.159191,0.046277598,0.014469432,-0.03838846,-156.40292,500.2236
1981-07-16T12:00:00Z,-39.5,282.5,1017.87006,4.365217,-1.0400577,6.706536,0.06107532,-0.031047046,0.033080645,335.5936,660.17505
1981-08-16T12:00:00Z,-39.5,282.5,1018.8992,4.6188316,-0.03779193,6.5610375,0.05420962,-0.0039464682,0.11195745,42.658146,585.9624
1981-09-16T00:00:00Z,-39.5,282.5,1021.4164,4.0200143,-0.24045534,6.1970506,0.049202938,-0.0066302465,0.09583624,71.66763,531.8442
1981-10-16T12:00:00Z,-39.5,282.5,1020.18335,4.0086384,2.6208646,7.0560026,0.045678284,0.025478357,0.1296285,-275.40054,493.7455
1981-11-16T00:00:00Z,-39.5,282.5,1019.88635,5.67094,1.8789239,7.250388,0.06820544,0.012449933,0.1956756,-134.57376,737.2459
1981-12-16T12:00:00Z,-39.5,282.5,1018.8622,4.697595,3.8955307,6.7710195,0.049680304,0.041815665,0.009926716,-451.99368,537.0041
1982-01-16T12:00:00Z,-39.5,282.5,1016.55347,3.737874,2.8222692,6.080094,0.035301857,0.027511025,0.11945946,-297.37204,381.5847
1982-02-15T00:00:00Z,-39.5,282.5,1018.5002,3.1420944,5.181578,7.1016507,0.03198783,0.067524575,0.05941078,-729.88635,345.76273
1982-03-16T12:00:00Z,-39.5,282.5,1017.5552,2.2515037,2.9492486,5.96567,0.01932192,0.031081477,0.08382355,-335.96576,208.85442
1982-04-16T00:00:00Z,-39.5,282.5,1018.2922,0.9581419,1.1314837,5.2772794,0.010825032,0.010316523,-0.0062118806,-111.51331,117.00989
1982-05-16T12:00:00Z,-39.5,282.5,1011.7958,4.2952704,-4.2708945,7.3550134,0.05594467,-0.05666269,0.1241653,612.4781,604.71686
1982-06-16T00:00:00Z,-39.5,282.5,1014.2193,2.2265563,0.4340073,7.4169126,0.03210122,0.005564525,-0.104199186,-60.148037,346.98837
1982-07-16T12:00:00Z,-39.5,282.5,1013.9777,2.2133334,-1.0244547,5.7446475,0.022541875,-0.01600771,-0.09960555,173.03047,243.65953
1982-08-16T12:00:00Z,-39.5,282.5,1014.78326,3.6289554,-1.5371423,5.601368,0.04248023,-0.01605949,0.005003395,173.59016,459.17712
1982-09-16T00:00:00Z,-39.5,282.5,1013.94385,1.5516365,-3.2700534,5.924707,0.02115727,-0.036223058,0.025558777,391.5421,228.69307
1982-10-16T12:00:00Z,-39.5,282.5,1017.1117,4.681083,-0.5172528,5.72006,0.046445057,-0.01084635,0.10473289,117.24032,502.0337
1982-11-16T00:00:00Z,-39.5,282.5,1017.78314,3.897892,2.9872777,6.4341044,0.038837273,0.031286724,0.12304122,-338.18433,419.79968
1982-12-16T12:00:00Z,-39.5,282.5,1017.5571,2.799895,2.8327131,5.5795503,0.02133566,0.031260565,0.18094629,-337.90155,230.62132
1983-01-16T12:00:00Z,-39.5,282.5,1013.8443,2.5754094,1.3193772,5.510765,0.022867259,0.007832762,0.13880259,-84.665855,247.17667
1983-02-15T00:00:00Z,-39.5,282.5,1017.7286,3.004136,2.5709348,5.0462146,0.024034558,0.020576779,0.14758617,-222.41843,259.79422
1983-03-16T12:00:00Z,-39.5,282.5,1015.9867,1.90029,1.5450132,5.503756,0.020259775,0.01377775,0.08402878,-148.92639,218.99187
1983-04-16T00:00:00Z,-39.5,282.5,1015.4666,3.0376396,-0.03792648,5.4631667,0.03591635,-0.009875184,0.08962301,106.74279,388.22687
1983-05-16T12:00:00Z,-39.5,282.5,1014.65704,3.148032,-1.0985843,5.533321,0.030426318,-0.014786276,0.01496041,159.82774,328.88403
1983-06-16T00:00:00Z,-39.5,282.5,1017.5453,1.8814067,-0.29253665,6.5089283,0.03128088,-0.014855358,-0.07024665,160.57446,338.12112
1983-07-16T12:00:00Z,-39.5,282.5,1016.7278,4.8490973,0.8615839,6.9378514,0.07494767,0.005084575,0.032583423,-54.960167,810.124
1983-08-16T12:00:00Z,-39.5,282.5,1017.43396,1.6644284,-1.0640527,6.162273,0.021148657,-0.029272776,0.022529911,316.41516,228.59998
1983-09-16T00:00:00Z,-39.5,282.5,1020.7266,3.768006,0.7296824,5.442407,0.044396088,3.891068E-4,0.09215391,-4.2059317,479.886
1983-10-16T12:00:00Z,-39.5,282.5,1019.7834,3.1280577,1.3294193,4.7422476,0.031671427,0.009931019,0.13449012,-107.34632,342.34265
1983-11-16T00:00:00Z,-39.5,282.5,1020.3946,3.7540774,1.8182197,5.23724,0.031724688,0.015596269,0.19741327,-168.58311,342.91837
1983-12-16T12:00:00Z,-39.5,282.5,1017.2355,2.5320687,1.6188527,5.5096297,0.026024614,0.006324886,0.17378773,-68.36693,281.30515
