time,latitude,longitude,pmsl,u_mean,v_mean,uv_mag_mean,taux_mean,tauy_mean,curl,ektrx,ektry
UTC,degrees_north,degrees_east,Mb,m s-1,m s-1,m s-1,N m-2,N m-2,MPa m-1,kg m-1 s-1,kg m-1 s-1
1981-01-16T12:00:00Z,-31.5,285.5,1015.2622,1.4711239,9.522397,10.111832,0.0152477035,0.1804473,-0.12715012,-2374.4834,200.64262
1981-02-15T00:00:00Z,-31.5,285.5,1013.78094,0.64443237,9.5752945,9.908619,0.0036341134,0.1593321,-0.16043213,-2096.631,47.820847
1981-03-16T12:00:00Z,-31.5,285.5,1014.91266,0.9602264,6.919605,7.3594103,0.0087090535,0.09867504,-0.10038343,-1298.4526,114.60135
1981-04-16T00:00:00Z,-31.5,285.5,1015.57764,0.33659568,4.270985,6.142887,0.001639036,0.04693564,-0.021076608,-617.62024,21.567871
1981-05-16T12:00:00Z,-31.5,285.5,1014.77203,2.8469975,2.3997107,7.1021786,0.030422708,0.041345324,-9.83631E-4,-544.058,400.3286
1981-06-16T00:00:00Z,-31.5,285.5,1019.68256,-0.7845375,5.4595814,7.220989,-0.0066375947,0.07745135,-0.051114988,-1019.17267,-87.343285
1981-07-16T12:00:00Z,-31.5,285.5,1020.1816,1.0827343,2.3179705,5.9003177,0.013181286,0.039177343,0.016778147,-515.5298,173.4509
1981-08-16T12:00:00Z,-31.5,285.5,1018.64154,-0.5221626,5.402074,7.2380147,-0.011011449,0.079015024,-0.10030653,-1039.7489,-144.89828
1981-09-16T00:00:00Z,-31.5,285.5,1020.9563,-1.4993565,7.6340775,9.085923,-0.026756153,0.12243207,-0.024161931,-1611.0684,-352.08087
1981-10-16T12:00:00Z,-31.5,285.5,1018.1035,0.2584307,7.1488757,7.9672494,-0.0018420105,0.1073235,-0.048930638,-1412.2566,-24.238787
1981-11-16T00:00:00Z,-31.5,285.5,1017.25305,0.46415693,10.599315,10.859371,0.0062623485,0.18862998,-0.084940754,-2482.1584,82.405464
1981-12-16T12:00:00Z,-31.5,285.5,1015.7072,1.5142559,11.049222,11.318444,0.024697302,0.21312891,-0.097252935,-2804.5369,324.9887
1982-01-16T12:00:00Z,-31.5,285.5,1014.3262,1.5268705,6.5153794,7.610009,0.01537741,0.09014381,-0.1335803,-1186.1912,202.34943
1982-02-15T00:00:00Z,-31.5,285.5,1014.10834,0.08333869,7.158128,7.469577,-0.0016567634,0.092960246,-0.14466763,-1223.2523,-21.801144
1982-03-16T12:00:00Z,-31.5,285.5,1014.56396,0.30527112,6.163753,6.5459056,0.00398044,0.07222788,-0.04999303,-950.4377,52.378117
1982-04-16T00:00:00Z,-31.5,285.5,1016.70026,0.59948736,4.3649397,4.9848523,0.004108999,0.040854435,-0.041395843,-537.59845,54.069805
1982-05-16T12:00:00Z,-31.5,285.5,1015.1129,2.0114114,1.4632043,5.9812436,0.03334386,0.0034796265,-0.020727715,-45.78797,438.7677
1982-06-16T00:00:00Z,-31.5,285.5,1016.09015,1.3433694,0.43429944,6.405692,0.016362255,0.0041893506,0.035944182,-55.127144,215.30888
1982-07-16T12:00:00Z,-31.5,285.5,1015.65985,1.4018811,1.0078238,5.763931,0.028278193,-0.002563356,-0.015273755,33.73088,372.10922
1982-08-16T12:00:00Z,-31.5,285.5,1016.7339,0.95682144,3.0326262,5.9989514,0.017897401,0.02815668,-0.009534851,-370.51022,235.50967
1982-09-16T00:00:00Z,-31.5,285.5,1016.14307,0.64408326,0.6713059,5.298693,0.0051954486,0.010590716,0.063266076,-139.36192,68.366264
1982-10-16T12:00:00Z,-31.5,285.5,1016.5859,0.361343,6.710488,8.272432,-0.001763193,0.09653166,0.017408812,-1270.248,-23.201637
1982-11-16T00:00:00Z,-31.5,285.5,1015.1819,0.73769575,7.8218846,8.455562,0.007282566,0.10764149,0.01157084,-1416.4409,95.830376
1982-12-16T12:00:00Z,-31.5,285.5,1013.7608,0.61674875,7.343268,7.6927905,0.0057382463,0.09831218,-0.0069880565,-1293.6777,75.508865
1983-01-16T12:00:00Z,-31.5,285.5,1012.2064,1.6524507,5.134157,6.2009716,0.019121954,0.055534553,0.10809411,-730.7723,251.62341
1983-02-15T00:00:00Z,-31.5,285.5,1014.37885,0.44175,7.4031363,7.6942477,0.004794439,0.099529676,0.1450021,-1309.6986,63.089424
1983-03-16T12:00:00Z,-31.5,285.5,1013.82635,0.28258443,5.013333,6.160457,3.9054028E-4,0.060367692,0.042324066,-794.371,5.139071
1983-04-16T00:00:00Z,-31.5,285.5,1014.4707,-0.2041559,4.7894654,5.8220744,-3.108089E-4,0.052548803,0.036086205,-691.48315,-4.0898952
1983-05-16T12:00:00Z,-31.5,285.5,1015.4292,0.22202373,3.1717,5.2697334,0.0056011267,0.03008946,0.03167842,-395.94345,73.70453
1983-06-16T00:00:00Z,-31.5,285.5,1018.2138,-0.36847672,0.48188758,5.507325,0.0025309676,0.0018299763,-0.027150244,-24.080431,33.304688
1983-07-16T12:00:00Z,-31.5,285.5,1017.909,1.0950925,2.83333,6.1655545,0.016123742,0.031369805,-0.0048744013,-412.79135,212.1703
1983-08-16T12:00:00Z,-31.5,285.5,1019.0415,0.69802284,-0.050337646,5.9963307,0.009042869,-0.0028072374,0.109862596,36.940086,118.99399
1983-09-16T00:00:00Z,-31.5,285.5,1020.32275,0.49888223,4.685182,6.651543,0.01065624,0.05386603,0.083287194,-708.81635,140.22414
1983-10-16T12:00:00Z,-31.5,285.5,1017.96796,1.3589168,6.1464205,7.2774234,0.01605289,0.07453817,0.13953197,-980.8385,211.23799
1983-11-16T00:00:00Z,-31.5,285.5,1017.63416,1.4364116,7.1713724,7.626937,0.017476916,0.09303093,0.14229593,-1224.1824,229.97656
1983-12-16T12:00:00Z,-31.5,285.5,1015.1193,2.2415297,6.205831,7.1024604,0.023636239,0.0707813,0.11872996,-931.4023,311.0263
1984-01-16T12:00:00Z,-31.5,285.5,1014.4255,2.1568842,6.963839,7.6025825,0.024634609,0.08862817,0.16970702,-1166.2471,324.16376
1984-02-15T12:00:00Z,-31.5,285.5,1013.3988,1.7485886,7.649252,8.349312,0.026405277,0.10434976,0.20553677,-1373.1255,347.46375
1984-03-16T12:00:00Z,-31.5,285.5,1014.4481,0.5774314,4.3751273,5.348678,0.0053404667,0.0397331,0.017717488,-522.8429,70.274536
1984-04-16T00:00:00Z,-31.5,285.5,1017.2061,-0.7797096,4.111701,5.169669,-0.0059278156,0.034369707,-0.025715426,-452.2667,-78.00339
1984-05-16T12:00:00Z,-31.5,285.5,1016.3043,2.65975,3.4807477,7.105441,0.03498005,0.03983296,-0.0054955934,-524.157,460.29813
1984-06-16T00:00:00Z,-31.5,285.5,1018.8144,-0.7595065,1.2919059,4.350408,-0.0022035819,0.009272625,-0.006053339,-122.01731,-28.996658
1984-07-16T12:00:00Z,-31.5,285.5,1015.9713,2.248843,-0.48488286,7.6472826,0.067260005,-0.017895762,0.029061113,235.4881,885.06604
1984-08-16T12:00:00Z,-31.5,285.5,1019.5193,-1.0416002,2.9332383,6.819069,-0.013098007,0.030536778,0.02425783,-401.82965,-172.35504
1984-09-16T00:00:00Z,-31.5,285.5,1017.42346,1.0025333,1.4142022,5.0079875,0.01235541,0.016165482,0.04946405,-212.71956,162.5833
1984-10-16T12:00:00Z,-31.5,285.5,1017.5898,3.1041632,5.507886,7.141076,0.04233785,0.06574261,0.17810266,-865.0988,557.11847
1984-11-16T00:00:00Z,-31.5,285.5,1017.7146,1.6007539,6.1290874,6.820976,0.021858038,0.07954505,0.16181113,-1046.7234,287.6272
1984-12-16T12:00:00Z,-31.5,285.5,1014.74805,1.0491252,6.396369,6.8451633,0.010020647,0.076642856,0.094888166,-1008.5338,131.86044
1985-01-16T12:00:00Z,-31.5,285.5,1014.82947,1.9730308,5.3921623,6.3100643,0.021104204,0.05616248,0.072423495,-739.0351,277.70758
1985-02-15T00:00:00Z,-31.5,285.5,1014.4752,1.0637527,6.501325,6.8706303,0.011129959,0.07691813,0.1018783,-1012.1561,146.45773
1985-03-16T12:00:00Z,-31.5,285.5,1013.64514,0.655355,5.245988,6.5604715,0.006939324,0.05753691,0.047872167,-757.12103,91.3137
1985-04-16T00:00:00Z,-31.5,285.5,1016.85596,-0.28437683,5.7556014,6.322219,-0.0060372604,0.05975202,0.028607424,-786.2694,-79.44356
1985-05-16T12:00:00Z,-31.5,285.5,1017.0098,0.93312633,3.4539928,5.2490554,0.011106648,0.027736034,0.03799554,-364.975,146.15099
1985-06-16T00:00:00Z,-31.5,285.5,1016.81976,-0.31766447,-0.6762797,4.391379,-0.0011320458,-0.0073067574,0.06259756,96.14871,-14.896449
1985-07-16T12:00:00Z,-31.5,285.5,1018.33936,0.32246295,-0.3163192,5.308228,0.0020027328,-0.006719207,0.05149274,88.417206,26.353712
1985-08-16T12:00:00Z,-31.5,285.5,1020.39966,-0.49140453,4.7175775,5.681734,-0.0028393955,0.046258084,-0.030930363,-608.70435,-37.36325
1985-09-16T00:00:00Z,-31.5,285.5,1018.1356,0.61946476,3.6291795,5.2525225,0.0072511714,0.033306085,0.031627864,-438.27063,95.41726
1985-10-16T12:00:00Z,-31.5,285.5,1016.31415,1.153723,3.8215415,5.526895,0.008845834,0.037830375,0.03763856,-497.8052,116.40123
1985-11-16T00:00:00Z,-31.5,285.5,1016.7343,1.5764548,4.8152285,5.8992357,0.013610563,0.049253237,0.05539088,-648.1172,179.0997
1985-12-16T12:00:00Z,-31.5,285.5,1015.8209,1.1901829,5.797532,6.2013507,0.011328409,0.06317495,0.05521104,-831.3113,149.06912
1986-01-16T12:00:00Z,-31.5,285.5,1015.30975,1.7412034,6.825153,7.297332,0.017899338,0.07708787,0.115125924,-1014.3897,235.53516
1986-02-15T00:00:00Z,-31.5,285.5,1014.80835,1.4298935,5.3523045,6.0557666,0.012403034,0.056201704,0.054046508,-739.5512,163.20998
1986-03-16T12:00:00Z,-31.5,285.5,1015.93823,0.38017607,5.644679,5.9793224,0.0035455462,0.054053772,-0.010134036,-711.28687,46.6554
1986-04-16T00:00:00Z,-31.5,285.5,1015.1729,0.8199546,3.1183467,5.1540685,0.010762776,0.022850255,0.043459583,-300.68365,141.62604
1986-05-16T12:00:00Z,-31.5,285.5,1015.2944,1.5346831,1.6308104,5.9469333,0.024383217,0.0049590953,0.056516573,-65.25612,320.8557
1986-06-16T00:00:00Z,-31.5,285.5,1017.15405,0.42613924,1.0978494,4.6461,0.0066922754,0.008548087,0.026135994,-112.483215,88.06282
1986-07-16T12:00:00Z,-31.5,285.5,1019.08765,-1.1615047,1.5876458,5.425755,-0.008733237,0.008270379,0.03770183,-108.82889,-114.91958
1986-08-16T12:00:00Z,-31.5,285.5,1016.65295,0.03275747,0.84043294,4.446596,0.002522721,0.0069235885,0.049950205,-91.106636,33.19617
1986-09-16T00:00:00Z,-31.5,285.5,1018.5134,0.31296515,2.8577025,5.3142247,-5.3309643E-4,0.03019456,0.04286523,-397.32645,-7.01495
1986-10-16T12:00:00Z,-31.5,285.5,1017.9562,1.1822833,3.8854241,5.2001023,0.008426701,0.03657343,0.0041768155,-481.2652,110.8859
1986-11-16T00:00:00Z,-31.5,285.5,1015.905,2.2227762,4.563052,6.2386417,0.022988861,0.04582048,0.09390767,-602.946,302.50757
1986-12-16T12:00:00Z,-31.5,285.5,1014.95013,2.14907,6.8980827,7.438379,0.025046643,0.082590856,0.14639239,-1086.8027,329.58566
1987-01-16T12:00:00Z,-31.5,285.5,1014.3488,2.0435846,6.4875464,7.055474,0.020907963,0.073903434,0.0841332,-972.4861,275.12527
1987-02-15T00:00:00Z,-31.5,285.5,1012.76685,1.1779586,4.5236597,6.307628,0.010480715,0.049560145,0.019902492,-652.15576,137.91443
1987-03-16T12:00:00Z,-31.5,285.5,1013.7385,1.279869,3.3373783,4.8917403,0.011366194,0.032195117,0.047531918,-423.65155,149.56633
1987-04-16T00:00:00Z,-31.5,285.5,1015.55365,-0.33613977,3.980296,4.6423926,-0.0049339607,0.036187015,0.011394729,-476.18042,-64.92538
1987-05-16T12:00:00Z,-31.5,285.5,1016.7951,-0.5014192,1.2011974,5.71753,-0.0050065867,0.010471493,-0.020117477,-137.79308,-65.88105
1987-06-16T00:00:00Z,-31.5,285.5,1018.8445,-0.6363602,3.3021042,5.7316184,-0.0049291635,0.032720577,0.04224093,-430.566,-64.86225
1987-07-16T12:00:00Z,-31.5,285.5,1013.54346,2.3791049,-3.2092946,7.7616363,0.06012116,-0.08981732,0.16304375,1181.895,791.12683
1987-08-16T12:00:00Z,-31.5,285.5,1017.4203,1.018607,0.7925379,5.835451,0.020512829,9.10919E-4,0.0573939,-11.98667,269.92575
1987-09-16T00:00:00Z,-31.5,285.5,1019.1599,0.39210275,4.1023593,6.198967,-6.493417E-4,0.048844162,0.012839759,-642.73425,-8.544606
1987-10-16T12:00:00Z,-31.5,285.5,1017.6158,1.898196,4.750498,7.11341,0.025182122,0.041846853,0.09180436,-550.65753,331.3684
1987-11-16T00:00:00Z,-31.5,285.5,1016.74915,2.049617,6.6764207,7.4315157,0.023112904,0.07760131,0.08938251,-1021.146,304.13983
1987-12-16T12:00:00Z,-31.5,285.5,1015.78174,1.6720803,6.9562044,7.4745564,0.019136706,0.08467882,0.101682,-1114.2781,251.81754
1988-01-16T12:00:00Z,-31.5,285.5,1015.12634,2.047774,6.381463,6.9472084,0.022514367,0.069237724,0.04930882,-911.0906,296.26376
1988-02-15T12:00:00Z,-31.5,285.5,1013.3719,1.029633,5.188953,5.5681047,0.008403024,0.04809207,-0.036222365,-632.8376,110.57434
1988-03-16T12:00:00Z,-31.5,285.5,1014.9581,0.7858446,5.5989633,6.06778,0.006331583,0.054197572,0.008931458,-713.1791,83.31651
1988-04-16T00:00:00Z,-31.5,285.5,1015.58264,-0.10218693,3.620336,4.8469877,-0.0028309394,0.03497078,-0.013809381,-460.17612,-37.25198
1988-05-16T12:00:00Z,-31.5,285.5,1018.29443,-1.772299,2.9913483,4.8056173,-0.015834672,0.030390698,-0.04497662,-399.9074,-208.36649
1988-06-16T00:00:00Z,-31.5,285.5,1019.05164,-0.719704,2.1789224,4.363722,-0.0072793188,0.019152267,-0.0021730405,-252.0223,-95.78765
1988-07-16T12:00:00Z,-31.5,285.5,1019.56036,-0.79173774,-0.21160927,6.3980374,-0.0067873104,-0.009985883,-0.0066497526,131.40298,-89.31337
1988-08-16T12:00:00Z,-31.5,285.5,1018.7928,0.104835555,3.359165,6.7757435,0.0027555642,0.043433066,0.09252225,-571.53033,36.260124
1988-09-16T00:00:00Z,-31.5,285.5,1019.63727,-0.5715784,5.4846244,7.1732802,-0.011333266,0.07042174,0.058474,-926.6709,-149.13304
1988-10-16T12:00:00Z,-31.5,285.5,1018.3466,-0.22097775,8.821059,9.3145275,-0.0011631956,0.13891648,0.20452097,-1827.9846,-15.306346
1988-11-16T00:00:00Z,-31.5,285.5,1017.13776,1.2248081,9.913683,10.48305,0.0188475,0.17561597,0.25601232,-2310.9087,248.01192
1988-12-16T12:00:00Z,-31.5,285.5,1015.84125,1.7101375,8.217732,8.612316,0.022307443,0.11728315,0.2153654,-1543.3143,293.54086
1989-01-16T12:00:00Z,-31.5,285.5,1013.401,1.2267078,7.537788,7.913493,0.011657182,0.10006145,0.103080556,-1316.6962,153.3954
1989-02-15T00:00:00Z,-31.5,285.5,1014.0433,1.3689492,7.0732303,7.3683367,0.015203195,0.08159718,0.11220526,-1073.7272,200.05695
1989-03-16T12:00:00Z,-31.5,285.5,1015.1724,0.5014972,6.1830873,6.6117477,0.0030038576,0.067530036,0.06840127,-888.6193,39.527386
1989-04-16T00:00:00Z,-31.5,285.5,1015.68335,-0.39839095,5.7611837,6.2297373,-0.0028422105,0.056889966,-0.018621117,-748.608,-37.400295
1989-05-16T12:00:00Z,-31.5,285.5,1018.0715,-1.1248038,2.5428956,4.026241,-0.011067875,0.018891854,-0.016135793,-248.59555,-145.64078
1989-06-16T00:00:00Z,-31.5,285.5,1018.4624,-0.81678843,1.701906,4.5493703,-0.007888291,0.012803924,0.020209922,-168.48524,-103.80104
1989-07-16T12:00:00Z,-31.5,285.5,1019.06445,0.2407006,1.1979586,5.439489,0.004025525,0.009655378,0.04074833,-127.05392,52.971382
1989-08-16T12:00:00Z,-31.5,285.5,1020.6362,-1.3234664,3.770483,6.05725,-0.013624984,0.038874716,0.23950452,-511.54755,-179.28946
1989-09-16T00:00:00Z,-31.5,285.5,1019.39655,-0.22480366,5.465057,6.0249686,-0.0049962453,0.05491565,0.06384879,-722.62823,-65.74497
1989-10-16T12:00:00Z,-31.5,285.5,1019.4844,-0.03615291,7.806875,8.329557,-0.007861718,0.10995279,0.32741445,-1446.8551,-103.45136
1989-11-16T00:00:00Z,-31.5,285.5,1017.24097,1.115043,7.418126,8.048579,0.014205696,0.09759171,0.36625826,-1284.1971,186.93098
1989-12-16T12:00:00Z,-31.5,285.5,1017.2553,0.09182663,5.8787045,6.3622828,-0.0015970846,0.063265644,0.4067884,-832.5047,-21.015837
1990-01-16T12:00:00Z,-31.5,285.5,1015.0684,0.8012568,8.058398,8.408005,0.00781266,0.10613133,0.4388438,-1396.569,102.805824
1990-02-15T00:00:00Z,-31.5,285.5,1016.27844,0.45087892,6.310133,6.6430097,0.0070293215,0.07014717,0.18542756,-923.0579,92.49796
1990-03-16T12:00:00Z,-31.5,285.5,1016.2081,-0.2316608,6.870356,7.3613076,-0.0050924453,0.08353709,0.16783546,-1099.2542,-67.01086
1990-04-16T00:00:00Z,-31.5,285.5,1016.5032,-0.29219723,4.647726,5.648336,-0.0037600566,0.045622338,0.14045483,-600.3387,-49.478115
1990-05-16T12:00:00Z,-31.5,285.5,1017.98126,-2.0435767,4.8723655,5.9911137,-0.028891116,0.05716225,0.071190685,-752.1909,-380.1746
1990-06-16T00:00:00Z,-31.5,285.5,1018.8579,-3.2985945,4.87205,6.5515842,-0.042079605,0.061696783,-0.044394914,-811.8603,-553.7203
1990-07-16T12:00:00Z,-31.5,285.5,1020.52686,-2.28871,2.1903808,6.699963,-0.036524072,0.032172784,0.15233968,-423.35767,-480.61572
1990-08-16T12:00:00Z,-31.5,285.5,1019.18536,-0.20632166,2.3288617,5.8575015,0.0015221288,0.019075854,0.2397546,-251.01678,20.029503
1990-09-16T00:00:00Z,-31.5,285.5,1019.6928,-1.119361,3.0605366,6.1243453,-0.021580806,0.037834644,0.06986822,-497.86136,-283.97913
1990-10-16T12:00:00Z,-31.5,285.5,1020.711,0.9414054,4.6066203,6.041138,0.008708741,0.056535877,0.36599568,-743.94855,114.59723
1990-11-16T00:00:00Z,-31.5,285.5,1018.2427,1.7247273,6.2497745,7.1529517,0.02314421,0.086469494,0.4741296,-1137.8413,304.5518
1990-12-16T12:00:00Z,-31.5,285.5,1017.0756,0.9066007,6.317808,7.1245227,0.007705134,0.100682124,0.3779306,-1324.8635,101.3909
1991-01-16T12:00:00Z,-31.5,285.5,1017.3674,1.3135957,7.025186,7.643145,0.013895839,0.09893948,0.5381302,-1301.9323,182.85362
1991-02-15T00:00:00Z,-31.5,285.5,1016.1825,1.1128705,6.46707,7.1485295,0.010361792,0.077612564,0.24116491,-1021.29407,136.34952
1991-03-16T12:00:00Z,-31.5,285.5,1016.2402,0.34879208,4.0993614,5.0357585,0.003673742,0.04022315,0.24855562,-529.29144,48.342316
