time,latitude,longitude,pmsl,u_mean,v_mean,uv_mag_mean,taux_mean,tauy_mean,curl,ektrx,ektry
UTC,degrees_north,degrees_east,Mb,m s-1,m s-1,m s-1,N m-2,N m-2,MPa m-1,kg m-1 s-1,kg m-1 s-1
1981-01-16T12:00:00Z,-24.5,285.5,1015.90814,-1.0180562,4.164055,4.7490497,-0.007033085,0.03288271,0.067082636,-545.1858,-116.60651
1981-02-15T00:00:00Z,-24.5,285.5,1013.6191,-0.45527875,4.145522,4.3562646,-0.0025129872,0.02955404,0.027380114,-489.99738,-41.6646
1981-03-16T12:00:00Z,-24.5,285.5,1015.1557,-1.3081088,3.3640604,4.1041946,-0.007194144,0.023301318,0.09175098,-386.3291,-119.276825
1981-04-16T00:00:00Z,-24.5,285.5,1015.2738,-1.6089169,3.441158,4.131215,-0.009655098,0.02483596,0.03735898,-411.77298,-160.07874
1981-05-16T12:00:00Z,-24.5,285.5,1016.5653,-0.87581384,3.3842287,4.539508,-0.0049831094,0.026207613,0.13262293,-434.51462,-82.61851
1981-06-16T00:00:00Z,-24.5,285.5,1018.2523,-1.9957137,3.4719608,4.4021697,-0.012905249,0.026338523,0.05192682,-436.68506,-213.96529
1981-07-16T12:00:00Z,-24.5,285.5,1019.6298,-2.7129447,2.6412373,4.9481926,-0.029114736,0.02447395,-0.054956008,-405.771,-482.71387
1981-08-16T12:00:00Z,-24.5,285.5,1018.4014,-1.567519,2.562293,4.078831,-0.010442295,0.022357596,0.08490892,-370.68246,-173.13022
1981-09-16T00:00:00Z,-24.5,285.5,1019.3007,-2.1057673,5.5835104,6.6658783,-0.0247876,0.064649515,0.076856695,-1071.8702,-410.9712
1981-10-16T12:00:00Z,-24.5,285.5,1018.0758,-1.6382883,4.2106853,4.8241334,-0.011948594,0.03381258,0.14903633,-560.6027,-198.10422
1981-11-16T00:00:00Z,-24.5,285.5,1017.6175,-1.1323911,5.5639844,5.9807134,-0.0077932673,0.051928118,0.27796257,-860.9531,-129.21011
1981-12-16T12:00:00Z,-24.5,285.5,1016.04297,-0.5207869,5.0394735,5.290345,-0.004627897,0.04322631,0.072063,-716.6796,-76.72919
1982-01-16T12:00:00Z,-24.5,285.5,1015.70386,-0.5851867,2.425384,3.0456126,-0.0023947782,0.013526317,0.10194246,-224.2624,-39.704727
1982-02-15T00:00:00Z,-24.5,285.5,1014.7293,-0.18119785,2.4805517,2.9406402,-1.351379E-4,0.014814325,0.09266475,-245.6172,-2.2405472
1982-03-16T12:00:00Z,-24.5,285.5,1014.8619,-0.6875957,2.716819,3.140019,-0.0034055533,0.015827904,0.06969143,-262.42206,-56.463085
1982-04-16T00:00:00Z,-24.5,285.5,1016.7075,-1.265974,3.974693,4.3632946,-0.007898089,0.029756222,0.060102955,-493.34952,-130.94801
1982-05-16T12:00:00Z,-24.5,285.5,1016.6525,-0.8211566,2.90374,4.043638,-0.005271751,0.02371188,0.088752076,-393.1361,-87.4041
1982-06-16T00:00:00Z,-24.5,285.5,1017.2247,-0.9199229,2.5660238,3.7458072,-0.004693593,0.018793358,0.09277618,-311.5884,-77.818405
1982-07-16T12:00:00Z,-24.5,285.5,1016.6185,-0.48103216,3.3530326,4.172937,-0.0017228653,0.026532756,0.075467184,-439.9054,-28.564606
1982-08-16T12:00:00Z,-24.5,285.5,1017.1996,-0.025025632,3.0254378,3.9603915,-4.184096E-5,0.022345293,0.063041486,-370.4785,-0.693711
1982-09-16T00:00:00Z,-24.5,285.5,1017.0178,0.2523589,2.1967022,3.5780785,0.002473017,0.018185275,0.062454794,-301.50656,41.001904
1982-10-16T12:00:00Z,-24.5,285.5,1016.9109,0.59032387,3.7250485,4.619255,0.007056682,0.031616423,0.1394045,-524.1911,116.997734
1982-11-16T00:00:00Z,-24.5,285.5,1015.1183,-1.1279066,4.700896,5.086591,-0.0072447285,0.038153864,0.102686584,-632.58,-120.11549
1982-12-16T12:00:00Z,-24.5,285.5,1014.0365,-0.66446203,2.6748476,3.2226493,-0.0033366848,0.016128913,0.045475308,-267.4127,-55.321266
1983-01-16T12:00:00Z,-24.5,285.5,1012.82086,0.66790813,2.3699276,3.1575642,0.005258742,0.014353637,0.064260416,-237.97913,87.188416
1983-02-15T00:00:00Z,-24.5,285.5,1013.6609,0.51070255,3.6587558,4.2653184,0.0053518564,0.027609432,0.03913799,-457.75638,88.73222
1983-03-16T12:00:00Z,-24.5,285.5,1013.7449,0.39640266,2.465179,3.4354343,0.0030729624,0.016160501,0.046249356,-267.9364,50.948826
1983-04-16T00:00:00Z,-24.5,285.5,1014.32025,0.6294332,2.194713,3.2490897,0.0037412574,0.014571856,0.023794062,-241.59714,62.02896
1983-05-16T12:00:00Z,-24.5,285.5,1015.41907,0.3181217,2.8466694,3.8910491,0.0026503967,0.018570043,0.049220767,-307.88593,43.942806
1983-06-16T00:00:00Z,-24.5,285.5,1017.55963,-1.3020381,2.1166744,4.1131444,-0.009356411,0.017386952,0.06011348,-288.27063,-155.12659
1983-07-16T12:00:00Z,-24.5,285.5,1018.0277,-0.6648007,4.0037804,5.5536933,-0.0042396556,0.0404958,0.079410784,-671.4086,-70.29226
1983-08-16T12:00:00Z,-24.5,285.5,1019.27094,0.0065722326,2.426214,4.6564283,-0.0011836538,0.026366463,0.05440193,-437.1483,-19.624638
1983-09-16T00:00:00Z,-24.5,285.5,1019.9925,0.36963528,3.632068,5.1753078,0.0045829853,0.03275316,0.07597549,-543.03784,75.984566
1983-10-16T12:00:00Z,-24.5,285.5,1018.13495,0.9943354,3.2638214,4.3387413,0.010626146,0.026672605,0.113778435,-442.22406,176.1784
1983-11-16T00:00:00Z,-24.5,285.5,1017.6786,1.1649815,2.9469986,3.8015008,0.008702192,0.021096544,0.058258623,-349.77457,144.27983
